customer_id,customer_name,email,city,country,signup_date,plan_type,is_active
369,Customer_369,customer369@mail.com,Hyderabad,India,2024-09-13,Basic,1
370,Customer_370,customer370@mail.com,Mumbai,India,2025-02-12,Basic,1
371,Customer_371,customer371@mail.com,Hyderabad,India,2023-04-24,Basic,1
372,Customer_372,customer372@mail.com,Pune,India,2024-11-14,Basic,0
373,Customer_373,customer373@mail.com,Hyderabad,India,2024-09-05,Basic,0
374,Customer_374,customer374@mail.com,Bangalore,India,2023-08-05,Premium,1
375,Customer_375,customer375@mail.com,Bangalore,India,2023-12-02,Basic,1
376,Customer_376,customer376@mail.com,Chennai,India,2024-03-16,Basic,1
377,Customer_377,customer377@mail.com,Pune,India,2024-12-21,Basic,1
378,Customer_378,customer378@mail.com,Delhi,India,2024-02-11,Premium,0
379,Customer_379,customer379@mail.com,Hyderabad,India,2023-01-20,Basic,0
380,Customer_380,customer380@mail.com,Kolkata,India,2023-11-17,Basic,1
381,Customer_381,customer381@mail.com,Chennai,India,2024-10-17,Basic,0
382,Customer_382,customer382@mail.com,Hyderabad,India,2023-01-22,Enterprise,0
383,Customer_383,customer383@mail.com,Kolkata,India,2024-09-24,Basic,1
384,Customer_384,customer384@mail.com,Delhi,India,2024-03-23,Premium,0
385,Customer_385,customer385@mail.com,Hyderabad,India,2024-08-26,Basic,0
386,Customer_386,customer386@mail.com,Hyderabad,India,2025-06-10,Basic,1
387,Customer_387,customer387@mail.com,Mumbai,India,2023-12-08,Premium,0
388,Customer_388,customer388@mail.com,Pune,India,2024-10-10,Basic,0
389,Customer_389,customer389@mail.com,Kolkata,India,2023-12-24,Basic,0
390,Customer_390,customer390@mail.com,Mumbai,India,2023-04-16,Basic,0
391,Customer_391,customer391@mail.com,Mumbai,India,2024-09-08,Basic,0
392,Customer_392,customer392@mail.com,Mumbai,India,2025-03-02,Premium,1
393,Customer_393,customer393@mail.com,Kolkata,India,2024-07-31,Premium,1
394,Customer_394,customer394@mail.com,Chennai,India,2024-08-01,Premium,1
395,Customer_395,customer395@mail.com,Kolkata,India,2024-10-04,Basic,1
396,Customer_396,customer396@mail.com,Delhi,India,2024-04-25,Basic,1
397,Customer_397,customer397@mail.com,Kolkata,India,2023-10-09,Basic,1
398,Customer_398,customer398@mail.com,Pune,India,2023-03-17,Basic,1
399,Customer_399,customer399@mail.com,Delhi,India,2023-02-28,Basic,1
400,Customer_400,customer400@mail.com,Delhi,India,2024-10-22,Premium,0
401,Customer_401,customer401@mail.com,Pune,India,2024-08-31,Basic,1
402,Customer_402,customer402@mail.com,Pune,India,2024-07-21,Enterprise,0
403,Customer_403,customer403@mail.com,Hyderabad,India,2025-04-09,Basic,0
404,Customer_404,customer404@mail.com,Bangalore,India,2024-09-11,Basic,0
405,Customer_405,customer405@mail.com,Delhi,India,2024-04-06,Basic,1
406,Customer_406,customer406@mail.com,Chennai,India,2023-03-28,Basic,0
407,Customer_407,customer407@mail.com,Delhi,India,2023-09-11,Premium,1
408,Customer_408,customer408@mail.com,Pune,India,2024-06-19,Premium,1
409,Customer_409,customer409@mail.com,Bangalore,India,2023-10-17,Basic,1
410,Customer_410,customer410@mail.com,Chennai,India,2024-09-04,Basic,1
411,Customer_411,customer411@mail.com,Delhi,India,2023-12-04,Basic,1
412,Customer_412,customer412@mail.com,Bangalore,India,2023-09-16,Premium,0
413,Customer_413,customer413@mail.com,Bangalore,India,2023-03-25,Basic,0
414,Customer_414,customer414@mail.com,Bangalore,India,2023-11-14,Enterprise,1
415,Customer_415,customer415@mail.com,Mumbai,India,2024-09-01,Premium,0
416,Customer_416,customer416@mail.com,Bangalore,India,2024-07-26,Basic,1
417,Customer_417,customer417@mail.com,Kolkata,India,2023-05-11,Premium,0
418,Customer_418,customer418@mail.com,Chennai,India,2024-11-17,Basic,1
419,Customer_419,customer419@mail.com,Delhi,India,2024-01-07,Basic,0
420,Customer_420,customer420@mail.com,Bangalore,India,2025-02-23,Basic,0
421,Customer_421,customer421@mail.com,Mumbai,India,2023-06-08,Basic,0
422,Customer_422,customer422@mail.com,Pune,India,2025-02-28,Basic,0
423,Customer_423,customer423@mail.com,Chennai,India,2023-12-11,Premium,0
424,Customer_424,customer424@mail.com,Pune,India,2024-01-21,Basic,0
425,Customer_425,customer425@mail.com,Kolkata,India,2024-12-10,Premium,0
426,Customer_426,customer426@mail.com,Chennai,India,2024-03-24,Basic,1
427,Customer_427,customer427@mail.com,Chennai,India,2025-01-06,Basic,1
428,Customer_428,customer428@mail.com,Pune,India,2023-10-19,Premium,1
429,Customer_429,customer429@mail.com,Mumbai,India,2024-06-30,Basic,1
430,Customer_430,customer430@mail.com,Kolkata,India,2023-07-18,Basic,1
431,Customer_431,customer431@mail.com,Hyderabad,India,2025-02-26,Basic,1
432,Customer_432,customer432@mail.com,Pune,India,2024-06-24,Basic,0
433,Customer_433,customer433@mail.com,Kolkata,India,2023-07-24,Premium,0
434,Customer_434,customer434@mail.com,Kolkata,India,2023-09-14,Basic,1
435,Customer_435,customer435@mail.com,Kolkata,India,2024-01-16,Basic,0
436,Customer_436,customer436@mail.com,Chennai,India,2025-05-16,Basic,0
437,Customer_437,customer437@mail.com,Bangalore,India,2023-03-27,Premium,1
438,Customer_438,customer438@mail.com,Hyderabad,India,2024-06-09,Basic,1
439,Customer_439,customer439@mail.com,Delhi,India,2023-08-16,Premium,1
440,Customer_440,customer440@mail.com,Delhi,India,2024-02-29,Basic,1
441,Customer_441,customer441@mail.com,Mumbai,India,2024-01-31,Enterprise,1
442,Customer_442,customer442@mail.com,Mumbai,India,2023-01-29,Basic,0
443,Customer_443,customer443@mail.com,Kolkata,India,2025-01-01,Premium,0
444,Customer_444,customer444@mail.com,Mumbai,India,2023-02-09,Basic,1
445,Customer_445,customer445@mail.com,Chennai,India,2025-05-01,Basic,1
446,Customer_446,customer446@mail.com,Hyderabad,India,2024-09-22,Basic,0
447,Customer_447,customer447@mail.com,Delhi,India,2023-09-20,Basic,0
448,Customer_448,customer448@mail.com,Pune,India,2025-01-14,Premium,1
449,Customer_449,customer449@mail.com,Delhi,India,2025-03-05,Basic,1
450,Customer_450,customer450@mail.com,Delhi,India,2023-02-18,Basic,1
451,Customer_451,customer451@mail.com,Delhi,India,2023-04-24,Premium,1
452,Customer_452,customer452@mail.com,Pune,India,2024-07-02,Basic,0
453,Customer_453,customer453@mail.com,Chennai,India,2023-05-28,Basic,0
454,Customer_454,customer454@mail.com,Pune,India,2023-12-28,Basic,1
455,Customer_455,customer455@mail.com,Mumbai,India,2024-11-11,Premium,1
456,Customer_456,customer456@mail.com,Delhi,India,2024-06-22,Basic,0
457,Customer_457,customer457@mail.com,Hyderabad,India,2025-06-13,Basic,1
458,Customer_458,customer458@mail.com,Bangalore,India,2023-09-17,Premium,1
459,Customer_459,customer459@mail.com,Kolkata,India,2023-03-11,Basic,0
460,Customer_460,customer460@mail.com,Kolkata,India,2024-08-18,Premium,1
461,Customer_461,customer461@mail.com,Mumbai,India,2023-02-15,Basic,1
462,Customer_462,customer462@mail.com,Kolkata,India,2024-10-20,Basic,1
463,Customer_463,customer463@mail.com,Chennai,India,2024-05-05,Premium,0
464,Customer_464,customer464@mail.com,Delhi,India,2025-01-03,Premium,1
465,Customer_465,customer465@mail.com,Delhi,India,2023-10-28,Basic,0
466,Customer_466,customer466@mail.com,Delhi,India,2023-11-20,Enterprise,1
467,Customer_467,customer467@mail.com,Kolkata,India,2024-07-10,Basic,0
468,Customer_468,customer468@mail.com,Kolkata,India,2024-10-24,Basic,1
469,Customer_469,customer469@mail.com,Kolkata,India,2025-03-10,Basic,1
470,Customer_470,customer470@mail.com,Bangalore,India,2023-05-08,Premium,1
471,Customer_471,customer471@mail.com,Hyderabad,India,2025-01-31,Basic,1
472,Customer_472,customer472@mail.com,Bangalore,India,2023-07-11,Basic,1
473,Customer_473,customer473@mail.com,Bangalore,India,2025-03-27,Basic,0
474,Customer_474,customer474@mail.com,Chennai,India,2024-03-10,Basic,0
475,Customer_475,customer475@mail.com,Pune,India,2023-10-28,Basic,0
476,Customer_476,customer476@mail.com,Bangalore,India,2024-11-07,Basic,1
477,Customer_477,customer477@mail.com,Pune,India,2025-01-04,Basic,1
478,Customer_478,customer478@mail.com,Bangalore,India,2024-04-02,Basic,1
479,Customer_479,customer479@mail.com,Pune,India,2024-03-21,Basic,0
480,Customer_480,customer480@mail.com,Delhi,India,2024-11-18,Premium,1
481,Customer_481,customer481@mail.com,Pune,India,2025-03-31,Premium,0
482,Customer_482,customer482@mail.com,Delhi,India,2023-05-27,Premium,1
483,Customer_483,customer483@mail.com,Delhi,India,2023-05-10,Basic,1
484,Customer_484,customer484@mail.com,Bangalore,India,2024-01-28,Enterprise,0
485,Customer_485,customer485@mail.com,Pune,India,2023-06-07,Premium,1
486,Customer_486,customer486@mail.com,Bangalore,India,2024-03-30,Premium,0
487,Customer_487,customer487@mail.com,Pune,India,2024-01-11,Basic,1
488,Customer_488,customer488@mail.com,Mumbai,India,2023-04-27,Basic,0
489,Customer_489,customer489@mail.com,Hyderabad,India,2024-06-14,Basic,0
490,Customer_490,customer490@mail.com,Bangalore,India,2025-03-04,Basic,1
491,Customer_491,customer491@mail.com,Mumbai,India,2024-09-18,Basic,1
492,Customer_492,customer492@mail.com,Mumbai,India,2023-05-06,Basic,0
493,Customer_493,customer493@mail.com,Hyderabad,India,2023-06-26,Premium,1
494,Customer_494,customer494@mail.com,Delhi,India,2025-04-09,Premium,1
495,Customer_495,customer495@mail.com,Chennai,India,2023-12-22,Premium,1
496,Customer_496,customer496@mail.com,Bangalore,India,2025-05-21,Basic,0
497,Customer_497,customer497@mail.com,Kolkata,India,2024-01-06,Basic,0
498,Customer_498,customer498@mail.com,Mumbai,India,2025-03-22,Basic,1
499,Customer_499,customer499@mail.com,Delhi,India,2024-01-05,Basic,1
500,Customer_500,customer500@mail.com,Hyderabad,India,2025-04-02,Enterprise,0
